"datas","X.BVSP","ABEV3.SA","ALLL3.SA","BBAS3.SA","BBDC3.SA","BRFS3.SA","CCRO3.SA","CPFE3.SA","CRUZ3.SA","CSNA3.SA","CYRE3.SA","ELET3.SA","EMBR3.SA","ENBR3.SA","GFSA3.SA","HGTX3.SA","LIGT3.SA","LREN3.SA","NATU3.SA","PETR3.SA","RENT3.SA","RSID3.SA","SBSP3.SA","TBLE3.SA","VALE3.SA"
2012-04-23,61539,10.8,8.94,19.7,22.36,33.56,13.3,22.41,26.16,13.32,14.94,13.08,15.32,11.26,3.29,39.89,20.46,55.48,39.55,21,31.02,42.04,20.52,28.59,37
2012-04-24,61971,10.74,8.74,19.55,22.62,34.69,13.3,22.83,26.67,13.37,15.07,13.39,15.74,11.2,3.45,40.46,20.4,56.18,39.92,21.05,30.46,43.6,21.08,27.96,37.08
2012-04-25,61750,10.83,8.72,19.09,22.02,34.48,13.3,23.25,26.48,13.53,15.55,13.22,15.65,11.34,3.4,39.89,20.06,55.14,41.1,20.92,30.85,43.36,21.24,28.01,36.55
2012-04-26,62198,10.81,8.56,19.26,22.03,34.83,13.33,23.02,26.93,13.54,15.91,13.11,15.61,11.45,3.4,40.33,20.03,55.42,39.34,21.12,30.37,42.38,21.41,27.88,37.08
2012-04-27,61691,10.82,8.47,19.51,22.47,34.87,13.29,23.54,26.78,13.61,14.66,13.07,15.68,11.5,3.21,41.53,20.49,57.33,39.72,20.95,30.18,40.13,21.84,27.83,36.84
2012-04-30,61820,10.71,8.61,19.54,22.54,33.9,13.16,23.61,26.79,13.78,14.6,13.19,15.78,11.56,3.18,41.97,20.42,58.34,39.74,21.23,30.23,39.45,22.2,28.05,36.82
2012-05-02,62424,10.6,8.77,19.01,21.93,32.97,13.81,23.92,26.43,13.76,14.86,13.26,15.52,11.93,3.29,43.27,20.51,60.48,39.83,21.86,30.24,39.5,21.95,28.29,37.34
2012-05-03,62104,10.68,8.77,18.73,21.68,33.11,13.62,23.41,25.98,13.49,15.26,13.04,15.62,11.69,3.55,43.71,21.13,60.94,40.49,21.18,30.85,41.13,22.34,28.51,36.96
2012-05-04,60821,10.33,8.67,18.78,21.54,33.12,14.14,23.38,25.78,13.02,14.96,12.95,15.2,11.6,3.44,42.64,21.45,58.66,38.67,20.29,29.85,40.78,21.95,29.03,35.9
2012-05-07,61220,10.57,8.68,18.95,21.51,33.07,14.41,23.22,25.53,12.82,15.14,13.1,15.45,11.71,3.53,42.56,21.7,59.18,38.99,20.38,29.84,39.6,22.05,29.83,35.87
2012-05-08,60365,10.58,8.4,18.99,21.36,32.26,14.1,23.27,25.18,12.55,15.07,12.99,15.25,11.48,3.39,41.29,21.44,58.09,38.88,20,29.28,38.07,22.23,29.94,34.92
2012-05-09,59786,10.41,8.26,18.52,21.29,32.26,13.79,23.06,24.45,12.73,14.31,12.97,15.25,11.53,3.4,40.92,21.5,59.53,38.84,19.89,28.77,35.5,22.3,29.88,34.84
2012-05-10,59702,10.32,8.34,18.5,21.42,32.88,14.04,23.3,24.54,12.75,13.82,13.17,15.21,11.67,3.26,41.81,21.52,59.3,38.69,19.7,28.77,35.21,22.54,29.88,34.85
2012-05-11,59445,10.28,8.57,18.5,21.51,32.93,13.92,23.3,24.96,12.28,14.16,13.11,14.88,11.7,3.38,42.4,21,60.71,39.06,19.33,29.1,35.26,22.54,30.11,33.8
2012-05-14,57540,10.2,8.34,17.7,21,32.3,13.7,22.44,24.97,12.05,13.57,12.73,14.75,11.49,3.29,40.47,20.96,58.97,37.8,18.97,28.16,31.9,21.8,29.67,33.24
2012-05-15,56238,10.19,8.31,17.05,20.55,31.72,13.58,22.45,24.63,11.63,13.46,12.67,14.69,11.1,3.29,38.92,20.42,56.55,36.79,18.46,27.6,29.39,21.19,29.03,32.99
2012-05-16,55888,10.19,8.08,16.95,20.46,32.09,13.61,22.91,24.71,11.43,13.63,12.98,14.49,11.15,3.29,38.5,20.42,56.55,36.79,19.13,27.6,28.55,21.22,29.63,32.07
2012-05-17,54038,10.17,7.83,16.12,19.91,31.72,13.89,22.55,24.61,11.2,13.59,12.83,14.21,11.28,2.7,37.86,20.34,53.94,36.61,18.38,27.21,27.27,20.5,29.46,30.97
2012-05-18,54513,10.13,7.93,16.74,20.09,31.33,13.72,22.47,24.79,11.07,13.44,12.63,14.22,10.95,2.7,38.49,19.9,55.8,37.44,18.94,28.12,26.58,20.6,29.54,31.71
2012-05-21,56590,10.1,7.94,17.76,21.24,31.86,14.32,21.71,24.79,11.07,13.72,12.2,14.47,10.95,2.7,38.85,19.9,55.8,37.44,18.94,28.12,26.58,20.72,29.54,32.72
2012-05-22,55039,10.15,8.07,17.79,21.37,31.91,13.73,21.82,24.49,11.75,12.94,11.96,14.4,11.18,2.37,36.65,19.48,55.39,38.15,19.66,27.66,25.44,21.13,29.03,32.31
2012-05-23,54619,9.87,8.13,17.04,21.16,31.18,13.69,21.48,23.75,11.34,13.29,11.62,14.25,10.93,2.44,34.85,19.66,54.22,37.24,19.17,27.19,26.14,20.68,29.03,32.57
2012-05-24,54063,9.79,7.98,17.13,20.72,31.06,13.22,21.36,23.32,11.12,13.41,11.52,14.02,10.94,2.48,35.14,19.51,55.42,36.97,18.66,26.73,27.47,20.91,29.24,32.2
2012-05-25,54463,9.76,8.09,17.28,20.98,30.79,13.23,21.12,23.64,11.04,14.08,11.3,13.69,10.78,2.5,36.33,19.8,56.5,37.97,18.5,27.75,28.55,20.56,28.88,31.6
2012-05-28,55213,9.84,8.31,17.13,20.9,31.9,13.54,21.65,24.38,11.06,14.42,11.61,14.11,10.93,2.55,36.78,20.03,56.39,37.6,18.67,27.87,29.34,20.76,29.27,31.88
2012-05-29,54633,9.77,8.38,16.91,21.03,30.75,13.55,21.27,24.31,11.07,13.9,11.14,13.91,10.9,2.39,36.34,19.59,54.71,37.97,18.82,27.77,27.71,20.82,28.3,32.42
2012-05-30,53798,9.85,8.1,16.55,21.17,29.89,13.68,21.23,23.91,11.07,13.66,11.4,13.72,10.75,2.27,37.03,19.58,55.71,38.52,18.39,28.58,26.73,20.53,28.25,32.23
2012-05-31,54490,9.95,8.31,16.62,21.72,30.54,13.96,21.87,24.36,10.95,14.33,11.64,13.77,11.19,2.33,37.68,19.51,55.37,39.33,18.96,29.84,26.04,21.06,28.56,32.49
2012-06-01,53403,9.5,8.13,16.58,21.51,29.43,14.01,21.49,24.4,10.8,13.85,11.42,13.43,11.08,2.15,35.52,19.34,54.28,39.28,18.86,28.91,25.4,21.09,29.29,31.98
2012-06-04,53417,9.44,8,16.02,21.21,30.55,13.96,21.87,24.36,10.76,14.26,11.49,13.14,11.14,2.04,35.97,20.07,54.45,39.19,19.12,30.09,24.06,20.85,29.59,31.91
2012-06-05,52481,9.34,7.78,15.62,20.74,29.97,13.62,21.38,23.56,10.58,13.5,11.26,13.05,10.89,1.96,35.66,19.86,53.33,38.94,18.77,29.75,22.63,20.82,29.96,31.89
2012-06-06,54156,9.68,7.96,15.95,21.42,31.17,14.19,21.77,24.72,10.62,14.5,11.67,13.63,10.91,1.91,36.88,20.71,54.47,38.98,19.15,28.61,24.46,21.21,30.05,32.81
2012-06-08,54430,9.61,8.1,15.97,21.36,31.62,13.96,21.82,24.06,10.58,14.55,12.02,13.25,11.19,2.23,37.95,20.54,54.69,39.51,18.9,28.06,24.51,21.3,30.5,33.14
2012-06-11,54001,9.45,8.35,16.12,21.61,31.23,13.92,21.94,24.28,10.48,14.24,11.83,13.13,11.04,2.41,37.54,19.62,54.85,39.97,18.34,29.19,24.61,21.6,30.52,32.73
2012-06-12,55049,9.57,8.63,16.12,21.96,31.67,14.22,22.76,24.18,10.51,14.14,12.18,13.46,11.23,2.46,38.67,20.01,56.3,41.28,18.43,30.07,25.25,22.17,30.95,33.5
2012-06-13,55651,9.52,8.96,16.08,21.85,31.74,13.93,22.82,23.6,10.61,14.86,12.34,13.44,11.02,2.55,39.07,20.17,57.13,40.32,18.8,29.47,25.89,22.54,31.44,33.54
2012-06-14,55352,9.55,8.82,15.79,22.31,32.59,14.23,22.84,23.76,10.59,14.44,12.31,13.26,10.93,2.69,37.14,19.87,56.23,40.24,18.07,28.91,25.74,22.25,31.82,33.63
2012-06-15,56105,9.59,8.8,15.95,22.53,32.01,14.32,22.77,23.17,10.58,14.94,12.63,13.12,11.28,2.72,36.69,19.35,57.41,40.78,18.33,28.8,25.99,21.89,31.34,34.16
2012-06-18,56195,9.86,8.93,16.57,22.48,32.06,14.71,22.97,23.17,10.58,14.69,12.42,13.28,11.02,2.72,36.65,19.35,56.37,40.78,18.33,28.59,25.99,21.89,31.34,34.16
2012-06-19,57195,10.15,9.16,17.25,22.74,32.45,14.95,22.79,24.54,10.22,14.83,12.42,13.17,10.91,2.77,38.09,20.05,57.37,42.1,19.57,28.86,26.53,22.61,30.79,35.28
2012-06-20,57167,10.17,9.27,17.18,22.48,32.3,14.48,22.99,25.26,10.4,14.7,12.53,12.96,11.02,2.77,37.5,20.07,57.61,42.24,19.83,28.17,26.73,22.54,31.34,35.38
2012-06-21,55505,10,8.87,17.03,21.96,30.4,14.16,22.45,25.08,10.07,14.18,12.46,12.79,10.99,2.66,36.87,19.97,55.99,42.24,19.12,27.84,25.94,22.49,31.29,34.4
2012-06-22,55440,9.95,8.91,16.73,21.87,30.35,14.23,22.06,24.76,9.83,14.41,12.08,12.89,10.93,2.6,36.69,19.84,55.09,42.83,19.3,27.98,25.69,22.1,30.81,34.33
2012-06-25,53805,9.97,8.72,16.07,21.18,30.06,14.06,22.11,25.08,9.4,13.88,11.98,12.5,11.18,2.46,36.11,20.34,54.9,42.87,17.69,27.98,24.41,22.25,31.35,33.67
2012-06-26,53837,10,8.45,15.69,21.09,29.68,14.35,22.23,25.51,9.46,13.66,11.99,12.42,11.05,2.41,33.33,20.04,53.33,42.6,17.76,27.74,23.72,22.51,31.57,34.45
2012-06-27,53109,9.84,8.39,15.82,21.57,29.9,14.14,22.53,25.92,9.36,13.54,12.21,12.71,11.08,2.27,32.51,20.26,52.44,42.76,17.46,27.93,22.88,22.94,32.02,34.31
2012-06-28,52652,9.93,8.26,15.78,21.32,29.62,14.24,22.55,26.34,9.21,13.71,12.34,12.83,11.08,2.2,32.64,20.17,51.18,43.42,17.52,27.23,23.03,22.93,31.93,33.9
2012-06-29,54355,10.16,8.41,16.43,21.79,29.57,14.52,22.51,26.61,9.59,14.03,12.5,12.9,11.18,2.36,34.26,20.42,53.66,42.69,18.1,28.3,24.31,22.84,31.72,34.69
2012-07-02,54693,9.92,8.89,16.53,21.79,29.04,14.72,22.73,25.73,9.74,14.13,12.52,12.71,11.37,2.26,34.49,20.58,53.42,41.78,18.14,29.14,23.42,22.84,31.62,34.78
2012-07-03,55780,10.1,8.85,16.79,22.38,29.38,14.81,21.98,25.87,10.18,14.6,12.8,13.32,11.08,2.38,35.41,20.43,54.76,42.28,18.85,28.78,24.9,22.87,30.81,35.44
2012-07-04,56077,10.23,9.01,16.79,22.38,28.89,14.81,22.13,26.07,10.49,14.45,12.88,13.34,11.13,2.31,35.18,20.21,55.05,42.24,18.77,29.33,25.15,22.92,30.27,35.66
2012-07-05,56379,10.13,9,16.74,22.47,28.94,14.97,21.76,25.77,10.35,14.57,12.82,13.24,11.02,2.32,34.21,20.33,54.37,42.02,19.47,29.56,25.25,22.86,30.14,36.11
2012-07-06,55394,10.01,8.79,16.36,22.1,28.7,14.69,21.53,25.66,10.03,14.12,12.37,12.93,10.91,2.19,33.81,19.85,53.61,41.98,19.03,28.44,24.06,23.01,30.45,35.26
2012-07-10,53706,9.84,8.52,15.88,21.94,27.73,14.76,21,25.55,9.27,13.53,12.11,12.36,11.02,2.22,32.91,19.63,52.28,41.78,18.14,27.72,21.94,22.52,30.09,34.23
2012-07-11,53569,9.87,8.5,15.62,21.92,27.34,14.63,20.41,26.46,9.04,13.26,11.92,11.46,10.89,2.22,32.91,19.62,51.52,41.76,18.28,27.24,21.15,22.45,31.12,34.2
2012-07-12,53421,9.76,8.59,15.67,21.49,27.2,14.41,20.24,26.18,8.99,13.04,12.01,11.79,10.9,2.1,33.72,19.76,51.53,41.87,18.35,27.7,19.68,22.49,31.21,34.05
2012-07-13,54331,9.79,8.74,15.82,21.68,27.39,14.37,20.56,25.88,9.09,13.19,11.93,11.97,10.93,2.13,33.72,19.33,51.14,41.19,19.39,26.95,19.97,22.62,30.99,34.78
2012-07-16,53402,9.75,8.43,15.43,21.49,27.18,14.36,20.63,25.88,9.09,12.51,11.93,11.97,10.93,2.13,33.82,19.33,51.14,41.19,19.1,26.95,19.97,22.62,30.99,34.23
2012-07-17,53909,9.74,8.54,15.31,21.5,27.7,14.41,20.55,26.65,8.77,13.19,12.06,11.97,11.28,2.09,34.29,19.95,51.44,43.15,19.04,28.18,19.03,23.36,30.91,34.1
2012-07-18,54583,9.81,8.51,16.38,21.91,27.82,14.52,20.49,26.67,8.81,13.65,12.06,11.97,11.39,2.19,33.99,19.89,52.47,43.15,19.05,28.28,19.43,23.33,30.74,34.15
2012-07-19,55347,9.83,8.78,16.74,22.32,28.85,14.71,20.73,26.42,8.82,14.17,12.32,12.45,11.34,2.33,34.17,20.27,53.52,44.04,19.41,28.91,21.2,23.43,30.69,34.19
2012-07-20,54195,9.77,8.9,16.76,22.19,28.21,14.57,20.82,26.23,8.44,13.52,12.06,12.51,11.23,2.16,32.97,19.61,52.28,43.45,18.91,28.91,20.22,23.79,30.57,33.36
2012-07-23,53034,9.81,8.91,16.45,20.9,27.6,14.92,20.49,26.48,8.25,12.62,11.77,12.54,11.22,2.04,32.91,19.89,52.37,44.1,18.62,28.44,19.58,23.97,30.75,32.57
2012-07-24,52639,9.69,8.73,16.57,21.41,27.24,14.94,20.19,26.34,8.19,12.7,11.63,12.32,11.24,2,32.28,19.84,51.66,43.9,18.48,29.1,19.18,23.91,31.16,30.98
2012-07-25,52608,9.7,8.71,16.2,21.46,26.99,15.06,20.19,26.94,7.87,12.76,11.63,12.32,11.24,2,31.9,19.58,51.6,44.69,18.72,28.91,19.53,24.03,31.34,30.82
2012-07-26,54003,10,8.91,17.32,21.59,27.09,15.35,20.49,27.94,7.79,13.41,11.51,12.32,11.84,2.09,33.53,20.25,54.28,46.96,18.91,30.68,20.61,24.62,31.98,31.2
2012-07-27,56553,10.34,9.31,18.2,22.6,27.97,15.65,21.15,27.98,8.3,14.22,11.51,12.32,11.84,2.09,35.79,20.89,57.54,46.6,19.92,31.73,22.24,25.17,32.02,32.46
2012-07-30,57241,10.44,9.56,18.51,23.01,28.7,15.72,21.22,27.17,8.59,14.69,12.39,12.65,11.96,2.34,37.32,21.01,58.45,47.92,20.11,31.83,23.37,25.81,31.51,32.43
2012-07-31,56097,10.34,9.38,18.34,23,28.54,15.21,20.95,26.09,8.88,14.03,12.42,12.69,11.75,2.25,36.39,20.65,58.34,48.83,19.2,30.99,22.93,25.95,31.21,32.11
2012-08-01,55623,10.34,9.64,18.68,23.06,28.12,15.66,21.04,25.64,8.58,14.72,12.52,12.69,11.75,2.25,36.7,21.17,59.04,48,19.53,29.84,24.9,25.36,30.01,32.32
2012-08-02,55520,10.11,9.46,18.59,22.74,27.55,15.83,20.57,26.27,8.29,14.38,12.22,11.82,11.41,2.27,35.97,20.84,56.47,48.19,19.3,31.25,24.41,25.07,30.4,31.77
2012-08-03,57255,10.19,9.87,19.45,23.29,28.53,16.14,21,26.13,8.8,15.31,12.68,11.82,11.41,2.59,36.78,20.58,59.28,48.53,19.79,32.31,26.33,25.69,30.4,32.24
2012-08-06,58345,10.34,10.09,20.05,24.04,28.96,16.27,21.28,25.86,9.46,16.26,12.86,11.82,11.41,2.69,37.1,21.13,60.99,49.19,19.82,32.78,28.01,26.02,30.7,32.59
2012-08-07,57726,10.22,9.88,19.81,24.01,28.94,15.87,21.49,25.28,9.36,15.59,12.86,11.82,11.41,2.69,36.65,20.58,59.04,48.08,20.11,31.85,26.04,26.21,30.03,32.54
2012-08-08,58951,10.21,10.04,20.09,24.24,29.58,16.14,21.49,24.53,9.46,16.05,12.86,11.82,11.41,2.69,38.72,20.58,59.04,48.56,21.2,31.85,27.66,26.46,30.86,32.79
2012-08-09,58797,10.18,10,19.68,24.15,28.73,16.32,21.28,24.46,9.47,16.32,13.38,12.65,11.8,2.79,38.03,21.14,60,47.91,21.08,31.88,28.3,25.91,30.6,33.11
2012-08-10,59281,10.06,10.01,20.34,24.59,28.99,16.55,21.62,25.26,9.15,16.43,13.34,12.79,11.8,3.22,39.35,20.79,62.32,48.33,21.07,31.71,27.12,26.63,31.34,33.35
2012-08-13,59123,10.08,10.04,19.71,24.47,28.22,16.77,21.35,25.28,9.07,16.11,13.35,12.79,11.8,3.22,39.36,21.28,63.41,48.46,21.02,31.04,27.07,26.45,30.95,33.38
2012-08-14,58083,10.16,9.86,18.91,24.31,28.89,17.01,21.37,24.84,8.81,15.45,13.33,12.79,11.8,2.94,38.66,21.28,63.41,47.73,20.89,31.04,26.09,26.46,31.14,32.03
2012-08-15,58189,10.11,9.84,19.48,24.3,29.28,16.47,21.34,25.04,8.73,15.73,13.72,12.84,11.8,2.94,38.77,21.28,63.41,47.91,21.06,31.04,26.53,26.25,31.52,31.38
2012-08-16,59446,10.13,9.9,19.81,24.54,30.11,16.51,21.45,25.12,9.08,16.11,13.8,12.84,11.8,2.94,40.14,21.28,63.41,48,21.5,31.04,27.12,27.28,31.29,31.81
2012-08-17,59082,9.96,10.02,19.86,24.68,29.78,15.79,21.32,24.93,8.98,16.3,13.47,12.84,11.8,2.94,40.11,21.8,62.37,47.57,21.56,32.08,27.02,27.18,31.44,30.82
2012-08-20,59283,9.97,10.1,19.66,24.72,30.06,15.7,20.81,24.93,9.26,16.11,13.47,13.16,11.8,2.94,40.13,21.8,62.37,47.57,21.56,32.08,28.4,27.18,31.44,30.82
2012-08-21,58918,9.72,9.5,19.6,24.4,31.57,15.7,20.96,23.69,9.21,16.04,13.62,13.22,11.93,3.69,40.77,21.16,62.92,46.28,21.19,32.17,29.09,27.2,31.74,31.2
2012-08-22,59381,9.92,9.77,19.84,24.68,31.85,15.52,20.74,24.01,9.55,16.01,13.75,12.92,11.91,3.66,40.4,21.68,64.46,47.61,21.42,33.43,29.59,27.43,31.65,31.21
2012-08-23,58512,9.97,9.87,19.55,24.51,32.48,15.74,20.65,24.57,9.74,15.37,13.33,12.9,11.88,3.46,38.36,21.28,63.14,47.32,21.18,33.66,29.49,26.84,31.43,30
2012-08-24,58426,10.02,9.83,19.47,24.18,32.28,15.65,20.59,24.82,9.21,15.64,13.25,13.12,11.8,3.67,38.49,21.23,61.94,48.35,21.03,34.29,30.08,27.1,31.48,29.85
2012-08-27,58111,9.99,9.48,19.91,23.97,32.03,15.92,20.42,24.35,8.95,15.54,13.21,13.23,11.81,3.59,38.36,21.08,62.52,48.74,21.21,34.04,29.29,26.85,31.39,29.39
2012-08-28,58406,9.91,9.64,20.35,24.25,32.63,15.73,20.41,23.97,8.71,16.1,13.4,13.23,11.69,3.69,39.12,21.28,63.88,49.02,21.11,33.46,29.59,27.05,31.29,29.32
2012-08-29,57369,9.93,9.14,20.01,24.11,31.78,15.41,19.9,24.02,8.33,15.83,13.07,12.99,11.61,3.73,38.67,21.08,64.37,49.29,21.04,33.02,29.34,26.47,31.13,28.45
2012-08-30,57256,9.88,9.04,19.78,24.15,31.52,15.85,19.46,24.56,8.14,15.99,12.44,12.96,11.48,3.68,39.7,21.26,63.8,47.08,20.79,33.41,29.73,26.29,30.69,28.35
2012-08-31,57061,10.26,8.85,19.61,23.8,31.73,16.22,19.59,24.89,8.43,15.65,11.42,13.52,11.25,3.64,39.88,20.27,63.72,46.9,20.39,33.39,29.98,25.45,29.68,29.2
2012-09-03,57281,10.24,8.94,19.88,23.91,32.1,16.01,20.09,24.86,8.48,15.91,11.49,13.33,11.26,3.71,40.47,20.42,63.51,45.85,20.49,32.73,29.73,25.6,30.29,29
2012-09-04,56234,10.13,8.68,19.78,23.87,32.1,16.18,19.91,24.36,8.06,15.78,11.49,13.31,11.38,3.59,39.69,20.06,62.85,45.49,20.2,32.7,26.87,25.78,30.69,28.05
2012-09-05,56864,10.13,8.94,20.48,23.84,32.08,16.45,20.16,24.56,8.72,15.92,11.6,12.99,11.59,3.51,40.14,20.14,65.18,46.71,20.39,32.44,25,26.52,30.82,28.53
2012-09-06,58321,10.28,8.81,20.99,23.99,31.92,16.53,21.19,24.93,8.87,16.19,11.45,13.28,11.71,3.58,40.15,20.78,66.57,48.28,20.91,33.04,25.49,26.43,30.25,29.84
2012-09-10,58404,10.28,8.44,20.99,21.81,31.92,16.53,21.19,24.93,8.87,16.19,11.4,13.28,11.71,3.58,40.15,20.54,65.15,48.83,20.91,32.62,25.49,26.43,30.25,29.84
2012-09-11,59423,10.16,8.62,21.36,24.15,32.1,16.05,20.59,25.05,9.82,16.1,10.77,13.08,11.71,3.58,39.57,20.05,65.85,49.02,21.52,32.62,25.54,24.7,28.81,31.81
2012-09-12,59922,10.05,8.3,21.79,24.41,33.16,14.65,20.32,24.92,9.97,16.11,10.27,13.47,11.71,3.58,39.78,19.19,66.47,50.58,21.91,32.62,27.32,23.08,27.61,32.23
2012-09-13,61958,10.29,8.45,22.24,25.18,33.95,14.69,20.9,24.69,11.03,16.4,10.71,13.8,11.71,3.58,39.93,19.94,67.9,48.93,22.88,32.62,29.54,23.08,27.46,33.05
2012-09-14,62105,10.24,8.73,22.63,25.14,35.12,14.96,21.41,24.69,11.55,16.27,10.88,13.85,11.25,3.58,39.93,19.82,67.9,48.46,23.31,32.62,27.66,23.08,26.99,33.41
2012-09-17,61806,10.24,8.65,22.5,25.26,34.73,15.28,21.37,25.09,11.24,16.19,10.95,13.79,11.28,4.12,39.68,20.03,68.66,49.63,23.12,32.62,27.07,22.62,27.67,33.88
2012-09-18,61804,10.07,8.79,22.15,24.91,34.81,15.53,21.45,24.88,10.96,16.35,10.92,13.45,11.6,4.02,40.11,20.41,68.32,49.62,23.04,34.09,28.4,23.35,28.66,34.19
2012-09-19,61652,10.03,8.63,22.59,25.08,34.94,15.79,21.23,24.69,11.04,16.66,10.63,13.52,11.49,4.06,40.29,20.27,67.94,50.18,22.4,33.01,28.01,22.84,28.35,33.8
2012-09-20,61688,10.15,8.63,22.8,24.94,34.6,15.74,20.99,24.64,10.99,17.06,10.77,13.28,11.24,4.16,40.47,19.93,67.61,50.67,22.6,33.11,28.11,22.9,28.62,33.51
2012-09-21,61320,10.22,8.53,22.75,25.31,34.35,15.68,20.73,24.99,10.88,17.01,10.63,13.28,11.1,4.08,40.56,19.89,68.56,50.86,22.45,33,27.71,22.68,28.58,32.68
2012-09-24,61910,10.34,8.67,22.56,25.22,34.85,15.94,20.88,25.25,10.72,17.16,10.81,13.01,10.97,4.22,41.05,20.01,68.14,51.16,22.7,33.25,27.57,23.58,28.4,32.74
2012-09-25,60501,10.29,8.77,21.86,23.75,34.61,15.74,20.82,25.05,9.78,17.07,10.77,12.93,11.18,4.11,40.92,20.02,67.08,50.08,22.5,32.94,27.47,23.71,28.53,31.83
2012-09-26,60478,10.27,8.63,22,23.5,34.87,15.91,21.14,24.82,10.02,17.01,10.82,12.92,11.02,4.23,40.74,19.97,64.28,51.24,22.6,32.9,26.63,23.57,28.4,31.94
2012-09-27,60240,10.28,8.48,22.04,23.73,34.63,15.87,20.87,24.8,9.8,17.1,10.8,13.19,11.19,4.08,40.38,19.97,65.71,51.07,22.58,33.07,25.64,24.18,27.98,31.88
2012-09-28,59176,10.26,8.31,21.18,23.45,34.06,15.84,20.4,25.16,9.63,16.49,10.62,13.2,11.16,4,41.21,19.6,64.66,50.91,22.31,33.2,24.8,24.62,28.14,31.54
2012-10-01,59571,10.88,8.61,21.35,23.73,34.85,16.42,20.45,25.08,9.7,16.97,10.72,13.42,10.97,3.99,41.28,19.74,66.42,50.91,22.36,33.46,25.1,24.79,28.03,31.4
2012-10-02,59222,11.14,8.6,21.44,23.83,34.73,16.17,20.49,25.25,9.48,17.06,10.69,13,10.86,3.66,41.95,19.94,68.28,52.15,22.53,33.29,23.92,25.34,28.52,31.28
2012-10-03,58627,11.06,8.47,21.21,23.21,34.93,16.22,20.41,24.82,9.29,16.59,10.49,12.41,10.78,3.68,41.21,19.72,68.35,51.05,22.18,33.65,23.67,25.87,28.22,30.86
2012-10-04,58458,11.19,8.57,20.94,23.35,34.95,16.35,20.23,24.68,9.46,16.45,10.18,12.61,10.43,3.4,40.92,19.22,68.04,51.13,22.26,32.25,23.03,26.33,28.09,31.21
2012-10-05,58572,11.27,9.02,20.07,23.26,35.75,16.73,20.23,25.6,9.32,17.16,10.42,13.19,10.62,3.5,41.37,19.22,69.95,51.3,22.12,33.09,23.23,26.85,28.14,31.04
2012-10-08,59317,11.57,9.06,19.47,23.26,35.79,16.46,20.49,25.62,9.59,17.38,10.41,13.24,10.57,3.5,40.83,19.09,70.81,52.2,22.32,33.91,23.92,26.34,27.89,32.07
2012-10-09,58939,11.21,8.92,19.45,22.56,35.58,16.64,20.11,25.94,9.34,17,10.34,13.4,10.71,3.59,41.47,18.59,71.04,52.15,22.12,33.64,23.82,26.17,27.92,32.24
2012-10-10,58456,11.26,8.91,19.17,22.51,36,16.51,20.28,25.57,9.18,17.06,10.28,13.53,10.5,3.7,42.09,18.33,72.37,51.36,21.97,33.19,23.92,26.1,28.02,31.9
2012-10-11,59162,11.3,8.81,19.74,22.77,36,16.28,20.35,25.53,9.46,17.25,10.32,13.72,10.6,4.01,42.28,18.58,72.76,51.02,22.36,33.48,24.46,25.66,28.34,32.33
2012-10-15,59602,11.56,9.24,19.73,22.91,36.19,16.21,21.26,25.79,9.7,17.3,10.47,13.58,10.77,4.08,42.36,18.49,73.8,50.68,22.67,33.48,24.66,25.99,29.1,32.33
2012-10-16,59744,11.56,9.12,19.47,23.39,36.24,16.32,21.07,25.56,9.77,17.18,10.43,13.89,11.06,3.94,41.5,19.09,73.75,49.95,22.67,33.48,24.06,26.22,29.02,32.94
2012-10-17,60087,11.62,9.27,19.68,23.61,36.1,16.24,21.24,25.9,9.85,17.35,10.22,13.77,10.8,4.13,41.06,18.87,72.85,50.31,22.45,33.48,24.71,25.96,29.19,33.53
2012-10-18,59734,11.79,9.23,19.56,23.61,36.19,16.46,21.58,25.91,9.96,17.3,10.47,13.86,10.89,4.09,42.34,18.79,72.83,50.22,22.5,33.48,24.31,25.44,28.97,33.37
2012-10-19,58922,11.58,9.37,19.39,23.53,36.01,16.39,21.14,25.65,9.62,17.18,10.45,13.87,10.79,3.85,40.2,18.76,71.18,50.91,22.05,33.48,23.97,25.25,29.54,32.65
2012-10-22,58700,11.55,9.22,19.39,23.27,36.58,16.59,21.31,25.94,9.7,16.96,10.5,13.78,10.7,3.91,40.79,18.42,70.87,50.9,21.97,33.48,23.42,25.63,29.63,32.65
2012-10-23,57690,11.46,9.38,18.79,23.02,36.58,16.42,21.46,25.41,9.6,16.66,10.44,13.99,10.89,3.66,40.79,17.96,70.37,50.64,21.54,33.48,23.42,24.89,29.72,31.74
2012-10-24,57161,11.39,9.11,18.6,23.19,36.97,16.46,21.37,24.92,9.44,16.46,10.2,13.77,10.59,3.59,40.98,18.29,69.66,50.51,21.32,33.48,22.88,25.13,29.76,31.51
2012-10-25,57837,11.43,9.12,18.96,23.66,36.99,16.59,21.52,24.55,9.56,16.63,10.21,13.7,10.86,3.38,41.02,18.45,68.56,49.94,21.56,33.48,22.93,24.9,30.07,33.29
2012-10-26,57277,11.48,8.97,18.6,23.43,36.68,16.52,21.45,24.38,9.33,16.3,10.11,13.74,10.95,3.4,41.93,18.42,68.56,49.8,21.92,33.48,22.39,25.36,30.68,33.04
