"datas","X.BVSP","ABEV3.SA","ALLL3.SA","BBAS3.SA","BBDC3.SA","BRFS3.SA","BRML3.SA","CCRO3.SA","CPFE3.SA","CRUZ3.SA","CSAN3.SA","CSNA3.SA","CYRE3.SA","DTEX3.SA","ELET3.SA","ELPL4.SA","EMBR3.SA","ENBR3.SA","EVEN3.SA","GFSA3.SA","HGTX3.SA","ITSA4.SA","JBSS3.SA","LIGT3.SA","LREN3.SA","MRFG3.SA","MRVE3.SA","NATU3.SA","PDGR3.SA","PETR3.SA","POMO4.SA","RENT3.SA","RSID3.SA","SBSP3.SA","SUZB5.SA","TBLE3.SA","VALE3.SA"
2011-11-04,58670,6.96,8.62,20.74,21.69,34.02,17.81,10.38,18.66,18.85,22.11,13.16,13.54,7.95,14.56,26.71,11.12,9.39,5.51,5.66,33.35,7.63,4.9,20.57,47.69,7.08,10.21,30.68,5.99,22.55,3.34,23.59,49.77,12.55,6.71,24.24,38.45
2011-11-07,59199,6.96,8.74,20.89,21.69,34.77,18.32,10.54,19.44,19.04,22.36,13.36,13.87,7.92,14.83,27.2,11.47,9.41,5.61,5.67,33.72,7.66,4.86,21.17,47.5,6.95,10.12,30.51,6.01,23.23,3.42,22.98,50.85,12.54,6.7,24.09,38.79
2011-11-08,59026,6.89,8.85,20.83,21.87,34.78,18.51,10.47,19.22,19.04,22.45,13.25,14.06,7.94,14.56,26.96,11.38,9.45,5.68,5.66,33.94,7.65,4.85,20.7,47.88,7.02,10.21,30.35,5.98,23.02,3.44,22.57,50.94,12.56,6.58,24.23,38.54
2011-11-09,57550,6.98,8.3,20.26,21.7,34.63,18.26,10.34,19.35,18.95,22.26,12.71,13.17,7.65,14.19,26.53,11.1,9.31,5.53,5.39,33.76,7.48,4.7,20.62,47.04,6.6,9.64,30.24,5.81,21.93,3.51,22.29,47.96,12.79,6.31,23.68,37.91
2011-11-11,58547,7.03,8.49,20.06,21.6,33.84,18.51,10.38,19.63,19.19,22.65,13.22,13.91,7.47,14.07,27.4,11.14,9.37,5.78,5.64,34.33,7.49,5.04,20.59,49.13,7.35,10.21,32.73,6.19,22.5,3.47,23.35,51.58,12.77,6.32,23.91,38.3
2011-11-14,58258,6.99,8.31,20.74,21.82,33.47,18.41,10.29,19.45,19.1,22.36,13,13.49,7.55,13.72,27.49,11.14,9.24,5.57,5.49,34.96,7.53,5.29,20.92,48.94,7.85,9.85,32.28,6.03,22.41,3.41,23.49,50.16,12.74,6.27,23.9,38.11
2011-11-16,58560,7.11,8.4,20.78,21.82,32.92,18.88,10.29,19.57,19.66,22.11,13.08,13.39,7.74,13.96,27.84,11.12,9.38,5.53,5.03,35.39,7.56,5.64,21.55,48.99,7.6,9.82,31.85,5.9,22.76,3.47,23.91,49.67,13.11,6.38,24.02,38.43
2011-11-17,56989,7.01,8,20.32,21.17,32.58,18.26,10.16,19.22,19.27,21.54,12.83,12.69,7.42,13.23,27.68,10.66,9.23,5.31,4.68,34.61,7.28,5.37,20.77,47.97,7.65,9.35,30.78,5.58,22.1,3.47,24.05,46.78,12.64,6.36,24.22,37.4
2011-11-18,56731,7,7.99,19.99,20.95,32.74,18.34,10.19,19.46,19.61,21.62,12.5,12.73,7.26,13.35,27.91,10.7,9.37,5.36,4.65,34.43,7.2,5.3,21.24,47.41,7.85,9.37,31.09,5.54,22.29,3.45,23.77,45.66,12.82,6.23,23.75,37.27
2011-11-21,56285,6.98,8.05,19.93,20.55,32.79,18.13,10.19,19.16,19.92,21.44,12.1,12.66,7.4,13.43,27.84,10.7,9.46,5.36,4.65,33.85,7.2,5.51,21.13,46.11,7.72,9.18,30.95,5.39,22.17,3.47,24.08,44.24,12.87,6.15,24.01,37.05
2011-11-22,55878,6.98,8.18,19.61,20.38,32.93,18.13,10.14,19.44,19.69,21.65,11.92,12.7,7.43,13.05,28.1,10.61,9.56,5.13,4.74,33.36,7.04,5.83,20.99,45.78,8.3,8.9,30.86,5.15,22.17,3.44,23.74,42.92,12.86,5.88,24.13,36.72
2011-11-23,54972,7.13,7.79,19.12,20.17,33.01,16.99,9.99,19.51,19.84,21.43,11.62,12.54,7.32,12.82,27.91,10.11,9.63,4.99,4.73,33.1,6.91,5.49,20.33,45.33,8.31,8.92,30.95,5.02,21.99,3.28,22.93,43.06,12.94,5.77,23.91,35.75
2011-11-24,55280,7.13,7.85,19.18,20.2,33.47,17.08,10.31,19.53,20.28,21.59,11.38,12.91,7.43,13.01,28.1,10.51,9.67,5.28,4.78,33.67,6.99,5.62,20.75,46.82,8.4,9.33,30.78,5.27,22.1,3.3,23.58,44.83,13.04,5.91,23.91,35.79
2011-11-25,54894,7.06,7.99,19.08,19.93,33.29,17.31,10.41,19.76,20.41,21.52,11.45,12.93,7.47,13.09,27.88,10.66,9.7,5.32,4.8,32.92,6.95,5.74,20.31,46.02,8.81,9.38,30.86,5.36,21.52,3.33,23.91,45.32,12.83,5.65,24.12,34.98
2011-11-28,56017,7.09,8.05,19.45,20.39,33.95,17.25,10.27,20.17,20.41,22.14,11.85,13.65,7.6,13.44,28.33,10.91,9.81,5.42,4.81,34.15,7.13,5.99,20.38,48.71,9.26,9.77,31.7,5.39,22.15,3.41,24.22,46.98,12.89,5.81,23.91,35.32
2011-11-29,55300,7.18,7.93,19.12,20.21,33.47,16.84,9.92,19.7,20.67,21.97,11.37,13.96,7.68,13.11,28.36,10.7,9.76,5.39,4.71,34.43,7.05,5.57,20.47,49.13,9.01,10.16,31.45,5.29,21.95,3.45,24.33,47.13,12.84,5.69,24.04,34.82
2011-11-30,56875,7.37,8.43,19.94,21.56,34.34,17.38,10.23,19.7,20.31,22.44,11.83,13.99,8.03,13.41,28.67,10.86,9.96,5.64,4.82,33.98,7.54,5.83,21.32,50.39,8.22,10.3,32.1,5.52,22.75,3.54,25.44,48.79,13.08,5.91,24.09,35.12
2011-12-01,58143,7.45,8.81,20.78,21.83,35.46,18.08,10.15,19.7,20.76,23.02,11.95,14.57,8.13,13.64,28.8,10.93,9.85,5.96,5.05,32.13,7.75,6.12,21.36,50.48,7.99,10.88,32.54,5.62,23.3,3.51,25.9,50.65,13.2,5.93,24.04,35.33
2011-12-02,57886,7.43,8.88,20.5,21.92,35.36,17.98,10.13,19.48,20.14,22.94,11.89,14.88,7.98,13.71,28.36,10.92,9.86,5.98,4.93,31.94,7.81,5.78,21.55,49.41,7.97,11.01,32.31,5.28,23.24,3.41,24.92,48.99,12.93,5.89,23.76,35.77
2011-12-05,58910,7.4,8.81,19.91,22,35.72,18.29,10.23,19.88,20.46,23.15,12.35,14.84,8.2,13.97,28.99,10.92,9.98,6.03,5,33.06,7.98,6.02,21.66,50.66,8.37,11.27,32.63,5.53,23.75,3.35,25.95,50.8,12.99,6.03,24.12,36.43
2011-12-06,59536,7.56,8.88,20.11,22.05,36.48,18.41,10.45,20.52,20.54,23.27,12.71,15.09,8.3,14.19,29.53,10.83,10.01,6.07,4.97,34.52,8.03,6.13,22.71,51.3,8.51,11.36,32.46,5.49,23.95,3.3,26.21,50.21,13.06,6.11,24.42,36.38
2011-12-07,58663,7.68,8.97,19.6,21.74,36.82,18.03,10.3,20.31,20.67,23.37,12.3,14.75,8.18,13.98,29.46,10.65,9.95,5.89,4.86,33.66,8.02,5.98,22.62,50.19,8.23,10.79,31.96,5.34,23.9,3.25,26.26,49.72,12.72,5.99,24.5,34.8
2011-12-08,57455,7.68,8.82,19.51,21.83,35.9,17.71,10.43,20.45,20.54,23.27,11.8,14.01,7.94,13.84,29.81,10.78,9.9,5.59,4.67,32.83,7.98,5.58,22.83,48.65,8.49,10.28,31.57,5.15,22.96,3.24,25.72,46.88,12.82,5.89,25.32,34.08
2011-12-09,58236,7.71,9.23,19.94,21.88,36.37,17.75,10.37,20.45,20.5,23.21,12.06,14.54,7.93,13.98,29.99,10.68,9.83,5.7,4.77,32.75,8.05,5.47,22.79,49.33,8.79,10.64,31.75,5.12,23.35,3.24,25.49,47.91,12.9,5.94,24.93,34.77
2011-12-13,57495,7.8,9.22,19.45,21.56,36.29,16.75,10.06,21.07,20.63,23.17,11.75,14.31,7.78,14.15,29.95,10.62,10.12,5.57,4.58,32.79,7.98,5.56,23.06,48.35,8.85,10.51,31.66,5.06,22.74,3.32,24.77,46.1,13.08,5.9,24.61,34.13
2011-12-14,56647,7.8,9.13,19.2,21.27,35.11,16.65,9.81,21.18,20.57,22.36,11.46,14.29,7.74,14.11,30.13,10.42,10.07,5.4,4.5,31.68,7.93,5.56,23.1,47.37,9,10.22,31.49,4.98,21.98,3.23,23.78,44.43,13.1,5.81,25.09,33.59
2011-12-15,56331,7.92,9.28,18.99,21.01,35.53,17.13,10.03,21.51,20.63,22.06,11.3,14.6,7.69,14,30.11,10.47,10.2,5.49,4.54,32.33,7.94,5.43,23.22,47.41,8.8,10.35,31.22,5.01,21.75,3.25,24.49,44.39,12.91,5.7,24.97,33.05
2011-12-16,56097,7.89,9.17,18.7,20.92,34.73,17.56,10.43,21.42,20.57,22.23,11.14,14.69,7.7,14.06,30.35,10.42,10.2,5.62,4.57,33.3,7.88,5.68,23.06,47.41,8.4,10.5,31.39,5.01,21.51,3.24,24.89,44.34,13.01,5.51,25.4,33.05
2011-12-19,55298,7.96,8.98,18.52,21,34.97,17.4,10.49,21.76,20.59,22.36,10.98,14.14,7.62,13.92,30.48,10.41,10.2,5.33,3.98,32.04,7.77,5.77,22.37,46.85,8.1,10.11,31.22,4.85,21.42,3.23,24.89,42.09,12.96,5.31,25.7,32.54
2011-12-20,56865,8.02,9.29,18.88,21.67,34.83,17.72,10.81,22.14,20.7,22.53,11.55,14.02,7.78,14.11,30.87,10.69,10.38,5.4,3.94,31.41,7.98,6.11,22.56,46.48,8.4,10.03,31.17,5.02,22.4,3.23,24.89,42.77,13.24,5.43,26.19,33.73
2011-12-21,56653,7.95,9.18,19.3,21.53,34.93,17.14,10.77,22.11,20.67,22.36,11.75,13.69,7.87,14.36,30.89,10.85,10.47,5.38,3.87,29.88,7.98,6.18,22.22,45.64,8.5,9.73,30.87,4.94,22.12,3.13,24.52,41.99,13.11,5.83,25.87,33.84
2011-12-22,57348,7.92,9.07,19.63,21.92,35.27,16.89,10.72,22.28,20.65,22.27,11.96,13.88,7.9,14.75,31.1,10.85,10.3,5.29,3.85,29.28,8.12,6.36,22.33,46.48,8.74,9.58,31.53,4.94,22.44,3.07,24.14,41.11,13.38,5.64,26.17,34.32
2011-12-23,57701,8.02,9.18,19.72,22.04,35.61,17.14,10.68,22.59,20.56,22.28,12.02,14.12,7.87,14.7,31.55,10.85,10.63,5.33,3.82,29.81,8.2,6.51,22.92,46.71,8.75,9.51,32.41,4.92,22.55,3.11,24.13,40.52,13.51,5.69,26.21,34.53
2011-12-26,57669,7.96,9.25,19.68,21.9,35.37,17.27,10.63,22.79,20.6,22.57,12.12,14.22,7.83,14.77,31.95,10.62,10.72,5.31,3.87,29.99,8.16,6.76,23.14,46.28,8.7,9.65,31.95,4.98,22.43,3.21,24.28,41.55,13.6,5.62,26.22,34.26
2011-12-27,58005,8.03,9.38,19.82,21.94,35.7,17.44,10.72,22.79,20.38,22.5,12.23,14.33,7.8,14.78,31.95,11.04,10.62,5.33,3.88,30.02,8.07,6.81,23.18,45.6,8.71,9.86,31.7,4.92,22.42,3.27,24.37,41.11,13.81,5.7,26.38,34.49
2011-12-28,56534,8.02,9.09,19.34,21.66,35.19,17.08,10.78,22.52,20.38,22.44,11.9,13.83,7.65,14.23,31.77,11.06,10.46,5.29,3.73,29.17,7.92,6.23,23.05,45.2,8.35,9.51,32.02,4.79,21.5,3.26,24.49,39.83,13.43,5.7,26.06,33.49
2011-12-29,56754,8.11,9.13,19.53,21.95,35.43,17.2,10.83,22.38,20.3,22.52,12.02,13.81,7.8,14.44,32.39,11.29,10.71,5.36,3.7,28.8,8.08,5.96,22.85,45,8.54,9.46,32.07,4.85,21.7,3.3,23.77,39.15,13.61,5.56,25.58,33.26
2012-01-02,57829,8.08,9.18,20.01,21.97,34.59,18.03,10.85,22.2,20.68,22.27,12.12,14.32,8,14.28,31.86,11.33,10.71,5.5,4.02,30.6,7.98,5.51,22.65,47.41,8.99,10.07,32.63,5.12,21.9,3.29,24.97,42.09,13.19,5.69,25.61,34.49
2012-01-03,59265,7.99,9.4,19.92,22.06,35,18.22,10.77,22.02,20.56,22.59,12.75,15.03,7.94,14.48,32.01,11.62,10.35,5.58,4.18,30.83,8.21,5.68,22.65,47.22,8.94,10.6,33.56,5.22,22.66,3.36,25.72,43.85,13.66,5.84,25.37,36.02
2012-01-04,59365,7.8,9.67,19.82,22.06,35.29,18.13,10.62,22.29,20.47,22.7,12.83,14.88,7.81,15.13,32.08,11.52,10.53,5.55,4.07,30.52,8.23,5.78,23.22,46.73,9.05,10.77,33.33,5.26,22.8,3.38,24.75,43.41,14.29,5.83,25.67,36.27
2012-01-05,58546,7.65,9.18,19.62,21.9,35.49,17.32,10.54,22.35,20.12,22.88,12.73,14.52,7.84,14.82,32.23,11.47,10.63,5.52,3.93,31.2,8.19,5.88,23.22,48.32,8.95,10.35,33.21,5.17,22.66,3.33,23.98,41.84,14,5.6,26.05,35.3
2012-01-06,58600,7.63,9.33,19.12,22.23,35.6,17.19,10.49,22.34,20.12,22.61,12.7,14.4,7.87,14.68,32.61,11.5,10.65,5.65,3.94,31.72,8.23,5.95,23.57,48.99,8.94,10.28,32.63,5.19,22.64,3.44,24.14,41.55,14,5.55,26.2,34.99
2012-01-09,59083,7.61,9.25,19.28,22.34,34.93,17.08,10.59,22.4,20.12,22.77,12.7,14.64,7.86,14.76,32.86,11.52,10.8,5.53,4.05,32.64,8.29,5.75,24.06,49.24,8.66,10.53,32.94,5.29,23.09,3.43,24.72,41.79,14.16,5.53,26.35,34.95
2012-01-10,59806,7.57,9.48,19.68,22.45,33.56,17.27,10.73,21.85,20.13,23.16,13.2,14.55,7.87,14.46,32.94,11.28,10.62,5.65,4.11,33.61,8.42,5.73,24.29,51.03,8.8,11.07,32.94,5.45,23.42,3.44,24.68,44.04,14.04,5.66,26.06,34.91
2012-01-11,59962,7.57,9.44,19.98,22.48,33.35,17.03,10.53,21.78,20.04,23.11,13.2,14.57,7.86,14.25,32.96,11.44,10.53,5.53,4.04,33.81,8.41,5.65,24.08,50.66,8.8,11.31,33.13,5.5,23.44,3.46,24.12,44.43,14.02,5.53,26.37,35.17
2012-01-12,59921,7.61,9.47,20.15,22.45,33.56,17.08,10.22,21.8,19.9,23.19,13.24,14.84,7.99,14.27,32.88,11.36,10.4,5.55,3.98,33.81,8.4,5.49,24,50.71,8.5,11.29,33.25,5.52,23.74,3.43,24.24,43.9,13.97,5.51,26.34,34.82
2012-01-13,59147,7.62,9.52,20.35,21.94,34.05,17.08,10.22,21.85,19.75,22.89,13.13,14.1,7.95,14.27,32.96,11.3,10.45,5.45,3.77,33.33,8.34,5.31,23.84,50.01,8.38,10.64,33.46,5.3,23.93,3.41,23.76,41.6,13.82,5.67,26.81,34.11
2012-01-16,59956,7.71,9.75,20.35,22.93,34.4,17.39,10.25,21.93,19.45,22.94,13.17,14.19,7.94,14.36,32.79,11.59,10.39,5.45,3.77,33.81,8.34,5.31,23.84,50.01,8.38,10.81,33.12,5.43,24.5,3.41,23.76,42.23,13.95,5.88,26.9,34.33
2012-01-18,61723,7.84,9.94,21.22,23.37,34.36,17.75,10.21,21.92,19.97,22.97,13.69,14.02,8.22,14.4,32.21,11.54,10.21,5.48,3.98,34.78,8.59,5.82,23.72,50.89,8.4,11.51,34.49,5.5,24.94,3.58,25.3,43.85,13.91,5.99,26.21,36.34
2012-01-19,61927,7.8,9.92,21.26,23.14,34.27,18.05,10.19,21.61,19.77,22.94,13.92,14.53,8.44,14.24,31.86,11.71,10.23,5.62,3.88,35.67,8.63,5.83,23.35,53.13,8.38,12.06,34.49,5.7,24.9,3.55,26.02,45.51,14.1,6.01,26.42,36.24
2012-01-20,62312,7.83,9.95,21.51,23.19,34.34,18.19,10.29,21.89,19.6,23.11,14.36,15.11,8.67,14.23,31.61,11.66,10.28,5.68,3.87,35.67,8.62,5.9,23.21,53.56,8.3,12.31,34.84,5.84,24.86,3.58,26.05,45.02,14.18,6.13,26.43,36.19
2012-01-23,62386,7.72,9.81,21.51,23,34.1,18.27,10.41,21.68,19.39,22.88,14.57,15.07,8.48,13.86,31.38,11.66,10.29,5.76,3.82,35.63,8.51,5.7,22.81,54.38,8.08,12.26,33.96,5.89,25.75,3.64,25.56,44.88,14.25,6.3,26.04,35.93
2012-01-24,62486,7.82,9.92,21.42,23.02,34.04,18.51,10.46,21.8,19.71,23.11,14.54,14.8,8.3,13.94,31.68,11.42,10.17,5.82,3.82,35.72,8.38,5.78,22.89,55,8.1,11.89,33.89,5.83,26.16,3.64,25.54,44.68,14.29,6.43,26.17,36.27
2012-01-26,62953,7.8,9.99,21.9,23.21,34.05,18.36,10.63,21.85,19.93,23.11,14.7,15.41,8.46,14.04,31.63,11.66,10.43,6.2,3.99,36.93,8.45,5.8,22.41,55.41,8.08,12.52,34.4,6.13,25.65,3.64,26.17,47.52,14.74,6.23,26.08,36.08
2012-01-27,62904,7.69,9.92,22.29,23.38,33.73,18.47,10.53,21.85,20.12,23.11,14.68,15.64,8.49,14.15,31.43,11.33,10.43,6.47,4.03,37,8.35,5.87,21.6,53.78,8.19,12.49,33.86,6,25.34,3.64,26.28,48.35,14.68,6.17,25.57,36.29
2012-01-30,62770,7.69,9.86,22.55,23.1,33.52,18.43,10.54,21.88,20.3,22.94,14.47,15.53,8.44,14.28,31.66,11.27,10.49,6.23,4.04,36.82,8.26,6.18,21.65,53.92,8.16,12.06,33.67,5.92,25.28,3.68,26.05,47.37,14.89,6.26,26.04,36.67
2012-01-31,63072,7.72,9.87,22.4,22.53,33.66,18.1,10.77,22.19,20.15,23.58,14.64,15.06,8.56,14.53,32.13,11.58,10.51,6.24,4.28,37.27,8.19,6.26,21.77,54.85,8.02,11.89,33.09,5.82,25.39,3.68,26.64,46.2,15.26,6.11,25.9,37.69
2012-02-01,64567,7.83,10.14,22.64,22.6,34.4,18.51,11.37,22.13,21.15,24.08,14.86,15.81,8.91,14.39,32.57,11.92,10.32,6.59,4.53,37.62,8.35,6.5,21.66,54.6,8.3,12.18,34.14,6.18,25.66,3.88,27.39,50.21,15.18,6.33,25.5,38.45
2012-02-02,64593,7.84,10.07,22.58,22.56,33.95,19.17,11.47,22.11,21.05,23.86,14.58,15.94,8.87,14.14,32.94,11.47,10.32,6.7,4.8,37.45,8.38,6.32,21.34,55.55,8.09,12.45,34.49,6.19,25.28,3.84,26.68,52.26,15.18,6.64,25.25,38.43
2012-02-03,65217,7.96,10.13,22.49,22.76,33.72,19.56,11.32,22.02,21.04,24.07,14.96,16.35,9.02,14.28,32.58,11.59,10.32,6.78,4.59,37.49,8.4,6.47,21.06,56.55,8.2,12.63,35.14,6.41,25.34,3.86,27.35,52.8,15.25,6.76,25.19,38.68
2012-02-06,65224,7.83,10.06,22.37,22.64,33.23,19.36,11.61,22.36,20.69,24.03,14.86,16.43,8.76,14.41,32.39,11.76,10.01,6.71,4.61,37.27,8.41,6.54,20.92,56.71,8.12,12.81,34.72,6.45,25.64,3.89,28.14,51.58,15.37,6.77,24.85,38.66
2012-02-07,65917,7.75,10.02,22.45,22.68,32.9,19.15,11.76,22.75,20.9,24.19,14.93,16.56,8.73,14.5,32.57,11.86,10.21,6.65,4.68,37.24,8.5,6.86,21.56,55.97,8.28,12.55,35.41,6.36,26.18,3.84,28.36,52.8,15.82,6.91,25.06,38.65
2012-02-08,65831,7.72,10.12,22.58,22.67,32.01,19.63,11.69,22.54,20.6,24.3,14.78,16.64,8.71,14.65,32.4,11.62,10.08,6.68,4.65,37.3,8.66,6.96,21.8,54.63,8.36,12.27,36.08,6.42,26.03,3.91,27.64,52.07,15.86,6.77,25.33,38.38
2012-02-09,65530,7.78,10.07,22.07,22.44,32.45,19.45,11.47,22.84,20.52,24.48,14.8,16.06,8.48,14.77,32.3,11.54,10.24,6.43,4.6,37.05,8.63,6.85,21.41,55.23,8.56,11.96,36.21,6.22,25.97,3.93,27.79,50.31,15.87,6.7,25.32,38.03
2012-02-10,63998,7.75,9.93,21.49,22.29,32.93,19.31,11.34,22.77,20.53,24.33,14.34,15.58,8.45,15.37,32.62,11.72,10.26,6.25,4.44,36.96,8.51,6.99,21.27,55.62,8.53,11.96,35.99,6.04,23.82,3.99,27.86,48.59,15.59,6.71,25.51,37.38
2012-02-14,65039,7.89,10.26,22.63,22.46,32.4,20.02,11.78,23.01,20.25,24.63,14.34,16.02,8.55,14.79,32.75,12.1,10.35,6.26,4.58,37.71,8.64,7.3,21.45,56.04,8.8,12.73,35.76,6.5,23.48,4.02,28.23,50.36,16.54,6.48,25.73,37.31
2012-02-15,65368,7.92,10.77,23.07,22.51,33.27,20.74,12.38,23.05,20.42,25.11,14,16.83,8.87,15.26,32.88,12.57,10.54,6.41,4.7,38.65,8.54,7.33,21.38,58.88,9.11,13.1,36.26,6.58,23.27,4.07,29.02,52.66,16.8,6.77,25.83,36.65
2012-02-16,66142,8.08,10.79,23.7,22.75,33.95,20.92,12.19,23.35,20.77,25.53,13.97,17.39,8.91,15.63,32.97,12.56,10.58,6.47,4.83,39.49,8.54,7.11,21.38,60.43,9.43,13.55,36.61,6.65,24.05,4.02,29.15,53.98,16.9,6.83,25.99,36.79
2012-02-17,66204,8.28,10.83,23.07,22.67,34.98,21.72,12.31,23.7,20.97,25.86,14.04,17.45,8.67,15.67,33.05,12.56,10.52,6.68,4.84,39.66,8.59,6.89,21.2,60.19,9.83,12.77,36.66,6.53,23.92,3.95,29.2,53.54,19.14,7.01,26.04,36.2
2012-02-22,66093,8.17,10.63,23.2,22.58,34.35,21.54,12.63,23.44,21.68,24.35,14.17,17.08,8.84,15.34,33.41,12.6,10.83,6.88,4.71,39.6,8.55,7.06,21.38,59.63,9.82,12.56,36.73,6.52,23.92,3.91,29.9,52.9,19.04,7.12,26.23,36.26
2012-02-23,65820,8.18,10.06,22.99,22.36,33.82,20.4,12.14,23.4,21.84,24.53,14.09,16.85,8.54,15.04,33.48,12.49,10.63,6.66,4.62,39.49,8.47,6.87,21.34,58.8,9.51,12.57,36.38,6.36,23.92,3.97,29.96,52.56,18.74,6.95,25.86,36.98
2012-02-24,65943,8.39,10.21,22.66,22.37,33.96,20.28,12.14,23.64,21.89,25.23,14.11,16.75,8.49,15.35,33.64,12.47,10.56,6.46,4.63,40.24,8.43,6.89,21.4,59.11,9.23,12.3,36.59,6.13,24.48,3.87,30.18,51.43,19.01,6.82,25.7,37.18
2012-02-27,65241,8.47,10.24,22.38,22.27,34.49,20.55,12.07,23.64,22.1,25.44,14,16.21,8.32,14.97,32.79,12.24,10.65,6.46,4.61,39.93,8.37,6.91,21.38,58.24,9.89,12.03,36.06,5.94,24.1,4,29.76,49.96,18.91,6.71,25.88,36.78
2012-02-28,65959,8.53,9.94,22.84,22.86,34.43,20.55,12.19,23.6,22.43,25.69,14.09,16.45,8.49,15.01,32.75,12.09,10.75,6.58,4.61,40.45,8.55,6.95,21.81,59.55,10.1,12.29,35.85,6.16,24.2,4,30.04,52.07,18.85,6.91,25.87,37.17
2012-02-29,65812,8.63,9.77,22.91,23.16,34.93,20.89,12.16,23.8,22.78,25.65,14.05,16.12,8.41,15.12,32.81,12.29,10.84,6.48,4.29,40.98,8.59,7.16,21.58,60.78,10.55,12.25,36.78,6.03,24.25,4.01,29.46,50.36,19.24,6.79,25.94,36.72
2012-03-01,66810,9.1,9.87,23.26,23.39,34.84,21.47,12.4,23.95,23.28,26,14.25,16.94,8.37,15.04,32.98,12.38,10.89,6.43,4.36,40.08,8.74,7.88,21.49,60.62,10.65,12.49,37.92,6.21,24.72,4.22,30.42,50.5,19.28,6.69,26.24,37.14
2012-03-02,67782,9.25,9.96,23.7,23.74,34.32,21.17,12.33,23.95,23.98,26.27,14.62,17.61,8.36,15.28,33.25,12.47,10.99,6.64,4.53,41.3,8.86,7.91,21.46,59.79,10.34,12.82,37.63,6.43,25.09,4.16,30.39,54.03,19.81,7.21,26.25,37.48
2012-03-05,66964,9.17,9.89,23.74,23.44,34.05,21.76,12.08,24.32,24.57,26.12,14.46,17.72,8.43,15.37,33.37,12.29,11.09,6.62,4.55,41.93,8.76,7.91,21.56,59.5,10.43,12.95,37.15,6.24,24.36,4.18,29.95,52.02,19.71,7.1,26.84,36.38
2012-03-06,65114,9.16,9.74,23.32,22.87,33.66,21.48,12.4,24.59,24.1,26.04,14.03,17.01,8.35,15.04,33.28,11.87,11.05,6.35,4.42,41.61,8.51,7.97,21.25,59.45,10.35,12.51,37.01,6.04,23.43,4.07,29.25,50.06,19.4,6.79,27.6,34.62
2012-03-07,66017,9.41,9.76,23.66,23.5,34.27,22.02,12.69,24.13,24.09,26.28,13.98,17.79,8.44,15.19,33.48,12.01,11,6.68,4.58,42.55,8.65,8.08,21.1,60.75,11.22,13.1,38.01,6.31,23.63,4.1,29.51,53.59,19.55,6.85,27.73,34.57
2012-03-08,66908,9.55,9.51,23.72,24.03,35.12,22.78,12.97,24.34,24.37,26.31,14.17,18.05,8.75,14.94,33.41,12.27,10.69,6.96,4.67,43.91,8.86,8.1,20.87,62.28,11.2,13.1,38.03,6.45,23.66,4.16,31.02,57.4,19.69,6.57,27.32,34.7
2012-03-09,66704,9.85,9.6,23.81,24.39,35.51,22.78,12.79,25.06,24.86,26.32,14.39,17.21,8.89,14.81,33.37,12.49,10.94,6.71,4.68,43.23,8.94,8.04,21.1,61.59,11.31,12.82,37.56,6.22,23.46,4.14,31.25,55.25,19.67,6.69,27.84,34.66
2012-03-12,66385,9.93,9.46,23.91,24.18,36,23.01,12.64,25.2,25.32,26.87,14.29,17.45,8.77,14.83,33.3,12.67,10.99,6.52,4.68,42.73,8.83,7.97,20.95,60.94,11.57,12.68,37.19,6.21,23.28,4.12,31.35,54.61,19.62,6.64,28.28,34.25
2012-03-13,68394,10.09,9.69,24.53,24.61,36.48,23.01,12.73,25.18,25.35,27.28,14.88,18.13,9.45,15.13,33.39,12.86,11.24,6.76,4.8,43.48,8.91,8.04,21.54,61.63,12.26,13.08,38.23,6.36,24.2,4.32,31.6,56.72,20.17,6.79,27.89,36.01
2012-03-14,68257,10.04,9.71,24.03,24.51,37.16,22.68,12.74,25.05,25.35,27.86,15.32,17.52,9.63,14.83,34.08,13.29,11.36,6.76,4.8,43.26,8.95,7.83,21.48,61.36,12.22,12.82,38.15,6.16,24.31,4.49,31.38,54.81,20.19,6.79,27.78,35.67
2012-03-15,67749,9.94,9.7,23.7,24.48,37.21,22.21,12.76,24.73,24.81,28.45,15.44,16.98,9.71,14.18,34.18,13.25,11.1,6.64,4.67,42.68,8.96,7.84,21.38,59.5,11.8,12.66,37.8,6.02,23.68,4.46,30.93,53.34,20.24,6.64,28.3,36.01
2012-03-16,67684,9.82,9.62,23.93,24.65,36.73,22.06,12.85,24.58,24.45,28.28,15.59,16.48,9.88,14.49,34.53,13.28,10.82,6.49,4.6,42.01,9.01,8.18,21.16,59.24,11.46,12.71,36.53,5.85,23.77,4.32,31.69,51.78,19.8,6.72,27.71,36.23
2012-03-20,67296,10.04,9.4,23.75,24.04,36.24,21.83,12.89,24.08,24.6,28.01,15.44,17,9.5,14.28,34.42,13.1,10.9,6.46,4.52,42.1,8.85,8,21.78,58.87,11.49,12.7,35.83,5.74,23.59,4.31,31.29,51.68,20.02,6.76,27.92,35.93
2012-03-21,66860,10.07,9.42,23.32,24,35.79,21.78,13.2,24.3,24.25,28.86,14.87,16.89,9.3,14.01,34.34,13.63,10.84,6.34,4.44,41.39,8.76,8.02,21.29,58,11.35,12.55,35.9,5.61,23.46,4.26,31.2,50.41,20.01,6.71,28.09,35.79
